Casino Royale|2006|12|144|Action, Adventure, Thriller|Armed with a license to kill, Secret Agent James Bond sets out on his first mission as 007, and must defeat a private banker to terrorists in a high stakes game of poker at Casino Royale, Montenegro, but things are not what they seem.|casino_royale_2006.jpg
Ted|2012|18|106|Comedy, Fantasy|John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.|ted_2012.jpg
Captain America: Civil War|2016|12|147|Action, Adventure, Sci-Fi|Political involvement in the Avengers' activities causes a rift between Captain America and Iron Man.|captain_america_civil_war_2016.jpg
Edge of Tomorrow|2014|12|113|Action, Sci-Fi|A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.|edge_of_tomorrow_2014.jpg
Life Is Beautiful|1997|12|116|Comedy, Drama, War|When an open-minded Jewish librarian and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp.|life_is_beautiful_1997.jpg
The Curious Case of Benjamin Button|2008|12|166|Drama, Fantasy, Romance|Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.|the_curious_case_of_benjamin_button_2008.jpg
Groundhog Day|1993|12|101|Comedy, Fantasy, Romance|A weatherman finds himself inexplicably living the same day over and over again.|groundhog_day_1993.jpg
Kingsman: The Secret Service|2014|18|129|Action, Adventure, Comedy|A spy organization recruits an unrefined, but promising street kid into the agency's ultra-competitive training program, just as a global threat emerges from a twisted tech genius.|kingsman_the_secret_service_2014.jpg
Argo|2012|18|120|Biography, Drama, Thriller|Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.|argo_2012.jpg
X-Men|2000|12|104|Action, Adventure, Sci-Fi|Two mutants come to a private academy for their kind whose resident superhero team must oppose a terrorist organization with similar powers.|x-men_2000.jpg
Jurassic World|2015|12|124|Action, Adventure, Sci-Fi|A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, which escapes containment and goes on a killing spree.|jurassic_world_2015.jpg
Life of Pi|2012|12|127|Adventure, Drama, Fantasy|A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.|life_of_pi_2012.jpg
Logan|2017|18|137|Action, Drama, Sci-Fi|In the near future, a weary Logan cares for an ailing Professor X, somewhere on the Mexican border. However, Logan's attempts to hide from the world, and his legacy, are upended when a young mutant arrives, pursued by dark forces.|logan_2017.jpg
The Amazing Spider-Man|2012|12|136|Action, Adventure, Sci-Fi|After Peter Parker is bitten by a genetically altered spider, he gains newfound, spider-like powers and ventures out to solve the mystery of his parent's mysterious death.|the_amazing_spider-man_2012.jpg
Into the Wild|2007|18|148|Adventure, Biography, Drama|After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.|into_the_wild_2007.jpg
Heat|1995|18|170|Crime, Drama, Thriller|A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.|heat_1995.jpg
Thor: The Dark World|2013|12|112|Action, Adventure, Sci-Fi|When Dr. Jane Foster gets cursed with a powerful entity known as the Aether, Thor is heralded of the cosmic event known as the Convergence and the genocidal Dark Elves.|thor_the_dark_world_2013.jpg
Drive|2011|18|100|Crime, Drama|A mysterious Hollywood stuntman and mechanic moonlights as a getaway driver and finds himself in trouble when he helps out his neighbor.|drive_2011.jpg
Inside Out|2015|12|95|Animation, Adventure, Comedy|After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.|inside_out_2015.jpg
Prisoners|2013|18|153|Crime, Drama, Mystery|When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts.|prisoners_2013.jpg
Suicide Squad|2016|12|123|Action, Adventure, Fantasy|A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.|suicide_squad_2016.jpg
Frozen|2013|12|102|Animation, Adventure, Comedy|When the newly-crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.|frozen_2013.jpg
Birdman or (The Unexpected Virtue of Ignorance)|2014|18|119|Comedy, Drama|A washed-up actor, who once played an iconic superhero, attempts to revive his career by writing and starring in his very own Broadway play.|birdman_or_(the_unexpected_virtue_of_ignorance)_2014.jpg
Looper|2012|18|113|Action, Crime, Drama|In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination.|looper_2012.jpg
Kick-Ass|2010|18|117|Action, Comedy|Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.|kick-ass_2010.jpg
Avengers: Infinity War|2018|12|149|Action, Adventure, Drama|The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.|avengers_infinity_war_2018.jpg
Independence Day|1996|12|145|Action, Adventure, Sci-Fi|The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive.|independence_day_1996.jpg
Spider-Man 2|2004|12|127|Action, Adventure, Sci-Fi|Peter Parker is beset with troubles in his failing personal life as he battles a brilliant scientist named Doctor Otto Octavius.|spider-man_2_2004.jpg
Lock, Stock and Two Smoking Barrels|1998|18|107|Comedy, Crime|A botched card game in London triggers four friends, thugs, weed-growers, hard gangsters, loan sharks and debt collectors to collide with each other in a series of unexpected events, all for the sake of weed, cash and two antique shotguns.|lock,_stock_and_two_smoking_barrels_1998.jpg
L.A. Confidential|1997|18|138|Crime, Drama, Mystery|As corruption grows in 1950s LA, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.|la_confidential_1997.jpg
Limitless|2011|12|105|Mystery, Sci-Fi, Thriller|With the help of a mysterious pill that enables the user to access one hundred percent of his brain abilities, a struggling writer becomes a financial wizard, but it also puts him in a new world with lots of dangers.|limitless_2011.jpg
Arrival|2016|12|116|Drama, Mystery, Sci-Fi|A linguist is recruited by the military to communicate with alien lifeforms after twelve mysterious spacecrafts land around the world.|arrival_2016.jpg
Superbad|2007|18|113|Comedy|Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.|superbad_2007.jpg
The Matrix Reloaded|2003|18|138|Action, Sci-Fi|Neo and the rebel leaders estimate that they have 72 hours until 250,000 probes discover Zion and destroy it and its inhabitants. During this, Neo must decide how he can save Trinity from a dark fate in his dreams.|the_matrix_reloaded_2003.jpg
Harry Potter and the Chamber of Secrets|2002|12|161|Adventure, Family, Fantasy|Harry ignores warnings not to return to Hogwarts, only to find the school plagued by a series of mysterious attacks and a strange voice haunting him.|harry_potter_and_the_chamber_of_secrets_2002.jpg
X-Men 2|2003|12|134|Action, Adventure, Sci-Fi|The X-Men band together to find a mutant assassin who has made an attempt on the President's life, while the Mutant Academy is attacked by military forces.|x-men_2_2003.jpg
21 Jump Street|2012|18|109|Action, Comedy, Crime|A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.|21_jump_street_2012.jpg
The Bourne Identity|2002|12|119|Action, Mystery, Thriller|A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory.|the_bourne_identity_2002.jpg
Rise of the Planet of the Apes|2011|12|105|Action, Drama, Sci-Fi|A substance designed to help the brain repair itself gives advanced intelligence to a chimpanzee who leads an ape uprising.|rise_of_the_planet_of_the_apes_2011.jpg
Harry Potter and the Goblet of Fire|2005|12|157|Adventure, Family, Fantasy|A young wizard finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares.|harry_potter_and_the_goblet_of_fire_2005.jpg
Harry Potter and the Prisoner of Azkaban|2004|12|142|Adventure, Family, Fantasy|It's Harry's third year at Hogwarts; not only does he have a new "Defense Against the Dark Arts" teacher, but there is also trouble brewing. Convicted murderer Sirius Black has escaped the Wizards' Prison and is coming after Harry.|harry_potter_and_the_prisoner_of_azkaban_2004.jpg
Ocean's Eleven|2001|12|116|Crime, Thriller|Danny Ocean and his eleven accomplices plan to rob three Las Vegas casinos simultaneously.|ocean's_eleven_2001.jpg
Men in Black|1997|12|98|Adventure, Comedy, Mystery|A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.|men_in_black_1997.jpg
Juno|2007|12|96|Comedy, Drama|Faced with an unplanned pregnancy, an offbeat young woman makes an unusual decision regarding her unborn child.|juno_2007.jpg
Cast Away|2000|12|143|Adventure, Drama, Romance|A FedEx executive must transform himself physically and emotionally to survive a crash landing on a deserted island.|cast_away_2000.jpg
The Notebook|2004|12|123|Drama, Romance|A poor yet passionate young man falls in love with a rich young woman, giving her a sense of freedom, but they are soon separated because of their social differences.|the_notebook_2004.jpg
Minority Report|2002|12|145|Action, Adventure, Crime|In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.|minority_report_2002.jpg
Shaun of the Dead|2004|18|99|Comedy, Horror|A man decides to turn his moribund life around by winning back his ex-girlfriend, reconciling his relationship with his mother, and dealing with an entire community that has returned from the dead to eat the living.|shaun_of_the_dead_2004.jpg
